REFERENCE_YEAR,DISTRICT_NAME,DISTRICT_ID,TALUKA_NAME,TALUKA_ID,RICE,WHEAT,JOWARR,BAJRA,BARLEY/_Missing,MAIZE,RAGI,OTHR_CEREALS,GRAM,TUR,MUNG,UDID,MASOOR,OTR_PULSES,SUGARCANE,OTHER_SPICES/_Missing,COTTON/_Missing,MESTA/_Missing,LINSEED_JAWAS,GROUNDNUTS,SUNFLOWER,SESAMUM/_Missing,SOYABEAN,OTR_OILSEEDS,TOBACCO/_Missing,MEDICINAL/_Missing,RAGI/_Missing,MASOOR/_Missing,LINSEED_JAWAS/_Missing,RICE/_Missing,WHEAT/_Missing,MAIZE/_Missing
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
2011-12,Ahmadnagar,522,Karjat,4213,0,941,41884,6732,.,8807,,17,337,110,72,48,,90,498485,.,.,.,3,41,241,.,108,82,.,.,.,.,,,,
