TALUKA_NAME,target_crop,soil_moisture
Shevgaon,SUGARCANE,0.998701336
Shevgaon,SUGARCANE,0.764939345
Shevgaon,SUGARCANE,0.769576874
Shevgaon,SUGARCANE,0.745081033
Shevgaon,SUGARCANE,0.762904334
Shevgaon,SUGARCANE,0.851333946
Shevgaon,SUGARCANE,0.942750461
Shevgaon,SUGARCANE,0.791673877
Shevgaon,SUGARCANE,0.713593464
Shevgaon,SUGARCANE,0.939647147
Shevgaon,SUGARCANE,0.898755799
Shevgaon,SUGARCANE,0.898541084
Shevgaon,SUGARCANE,0.999220593
Shevgaon,SUGARCANE,0.785896728
Shevgaon,SUGARCANE,0.761023321
Shevgaon,SUGARCANE,0.920726705
Shevgaon,SUGARCANE,0.997426658
Shevgaon,SUGARCANE,0.703146565
Shevgaon,SUGARCANE,0.729038513
Shevgaon,SUGARCANE,0.80525114
Shevgaon,SUGARCANE,0.888246651
Shevgaon,SUGARCANE,0.926696758
Shevgaon,SUGARCANE,0.940405775
Shevgaon,SUGARCANE,0.94436345
Shevgaon,SUGARCANE,0.925195868
Shevgaon,SUGARCANE,0.745453288
Shevgaon,SUGARCANE,0.833573824
Shevgaon,SUGARCANE,0.90620063
Shevgaon,SUGARCANE,0.753997701
Shevgaon,SUGARCANE,0.742469743
Shevgaon,SUGARCANE,0.923087942
Shevgaon,SUGARCANE,0.93259438
Shevgaon,SUGARCANE,0.906035441
Shevgaon,SUGARCANE,0.745072068
Shevgaon,SUGARCANE,0.992406461
Shevgaon,SUGARCANE,0.835540307
Shevgaon,SUGARCANE,0.922188764
Shevgaon,SUGARCANE,0.864795316
Shevgaon,SUGARCANE,0.813400467
Shevgaon,SUGARCANE,0.891884348
Shevgaon,SUGARCANE,0.75020244
Shevgaon,SUGARCANE,0.700488473
Shevgaon,SUGARCANE,0.944223399
Shevgaon,SUGARCANE,0.74820553
Shevgaon,SUGARCANE,0.717410989
Shevgaon,SUGARCANE,0.92074143
Shevgaon,SUGARCANE,0.828058727
Shevgaon,SUGARCANE,0.91686444
Shevgaon,SUGARCANE,0.764616157
Shevgaon,SUGARCANE,0.961754122
Shevgaon,SUGARCANE,0.741097616
Shevgaon,SUGARCANE,0.723689981
Shevgaon,SUGARCANE,0.80520932
Shevgaon,SUGARCANE,0.781589844
Shevgaon,SUGARCANE,0.742206582
Shevgaon,SUGARCANE,0.810467203
Shevgaon,SUGARCANE,0.924756465
Shevgaon,SUGARCANE,0.722620094
Shevgaon,SUGARCANE,0.754501915
Shevgaon,SUGARCANE,0.948770708
Shevgaon,SUGARCANE,0.848552995
Shevgaon,SUGARCANE,0.720151356
Shevgaon,SUGARCANE,0.824995191
Shevgaon,SUGARCANE,0.791239163
Shevgaon,SUGARCANE,0.97550237
Shevgaon,SUGARCANE,0.8794202
Shevgaon,SUGARCANE,0.946780929
Shevgaon,SUGARCANE,0.781982623
Shevgaon,SUGARCANE,0.789367408
Shevgaon,SUGARCANE,0.766939288
Shevgaon,SUGARCANE,0.994524744
Shevgaon,SUGARCANE,0.955503015
Shevgaon,SUGARCANE,0.767661253
Shevgaon,SUGARCANE,0.929204556
Shevgaon,SUGARCANE,0.715429758
Shevgaon,SUGARCANE,0.88139837
Shevgaon,SUGARCANE,0.807439896
Shevgaon,SUGARCANE,0.806660352
Shevgaon,SUGARCANE,0.816979468
Shevgaon,SUGARCANE,0.811900293
Shevgaon,SUGARCANE,0.795819657
Shevgaon,SUGARCANE,0.985800785
Shevgaon,SUGARCANE,0.792323468
Shevgaon,SUGARCANE,0.89078267
Shevgaon,SUGARCANE,0.787147872
Shevgaon,SUGARCANE,0.91510334
Shevgaon,SUGARCANE,0.931317999
Shevgaon,SUGARCANE,0.745062834
Shevgaon,SUGARCANE,0.723353916
Shevgaon,SUGARCANE,0.896790861
Shevgaon,SUGARCANE,0.976671428
Shevgaon,SUGARCANE,0.803226099
Shevgaon,SUGARCANE,0.937067694
Shevgaon,SUGARCANE,0.922991562
Shevgaon,SUGARCANE,0.750893909
Shevgaon,SUGARCANE,0.930902174
Shevgaon,SUGARCANE,0.796657696
Shevgaon,SUGARCANE,0.807506959
Shevgaon,SUGARCANE,0.952625091
Shevgaon,SUGARCANE,0.825069848
Shevgaon,SUGARCANE,0.817772143
Shevgaon,SUGARCANE,0.906721642
Shevgaon,SUGARCANE,0.910199355
Shevgaon,SUGARCANE,0.800459482
Shevgaon,SUGARCANE,0.942551812
Shevgaon,SUGARCANE,0.897794246
Shevgaon,SUGARCANE,0.956989116
Shevgaon,SUGARCANE,0.877769246
Shevgaon,SUGARCANE,0.750002156
Shevgaon,SUGARCANE,0.796229994
Shevgaon,SUGARCANE,0.879236188
Shevgaon,SUGARCANE,0.989563967
Shevgaon,SUGARCANE,0.762720699
Shevgaon,SUGARCANE,0.838511137
Shevgaon,SUGARCANE,0.914917503
Shevgaon,SUGARCANE,0.732106677
Shevgaon,SUGARCANE,0.94015138
Shevgaon,SUGARCANE,0.703150556
Shevgaon,SUGARCANE,0.829431147
Shevgaon,SUGARCANE,0.907876797
Shevgaon,SUGARCANE,0.907488218
Shevgaon,SUGARCANE,0.934995575
Shevgaon,SUGARCANE,0.733147071
Shevgaon,SUGARCANE,0.899205723
Shevgaon,SUGARCANE,0.915773809
Shevgaon,SUGARCANE,0.830307049
Shevgaon,SUGARCANE,0.849279006
Shevgaon,SUGARCANE,0.751771991
Shevgaon,SUGARCANE,0.90694931
Shevgaon,SUGARCANE,0.705517376
Shevgaon,SUGARCANE,0.764206886
Shevgaon,SUGARCANE,0.921088394
Shevgaon,SUGARCANE,0.960669032
Shevgaon,SUGARCANE,0.716659793
Shevgaon,SUGARCANE,0.931924321
Shevgaon,SUGARCANE,0.935148337
Shevgaon,SUGARCANE,0.729965753
Shevgaon,SUGARCANE,0.766703429
Shevgaon,SUGARCANE,0.940670096
Shevgaon,SUGARCANE,0.957373081
Shevgaon,SUGARCANE,0.958176379
Shevgaon,SUGARCANE,0.963680202
Shevgaon,SUGARCANE,0.895086155
Shevgaon,SUGARCANE,0.727725021
Shevgaon,SUGARCANE,0.838064097
Shevgaon,SUGARCANE,0.792813994
Shevgaon,SUGARCANE,0.892987549
Shevgaon,SUGARCANE,0.853351716
Shevgaon,SUGARCANE,0.854381365
Shevgaon,SUGARCANE,0.854256023
Shevgaon,SUGARCANE,0.985464894
Shevgaon,SUGARCANE,0.809180131
Shevgaon,SUGARCANE,0.969021039
Shevgaon,SUGARCANE,0.828877279
Shevgaon,SUGARCANE,0.918569269
Shevgaon,SUGARCANE,0.838891443
Shevgaon,SUGARCANE,0.836932754
Shevgaon,SUGARCANE,0.825352528
Shevgaon,SUGARCANE,0.817505606
Shevgaon,SUGARCANE,0.782407988
Shevgaon,SUGARCANE,0.70005707
Shevgaon,SUGARCANE,0.990057515
Shevgaon,SUGARCANE,0.816778947
Shevgaon,SUGARCANE,0.796207986
Shevgaon,SUGARCANE,0.741707125
Shevgaon,SUGARCANE,0.739666443
Shevgaon,SUGARCANE,0.89992718
Shevgaon,SUGARCANE,0.750294566
Shevgaon,SUGARCANE,0.748012562
Shevgaon,SUGARCANE,0.963496358
Shevgaon,SUGARCANE,0.748758862
Shevgaon,SUGARCANE,0.814579212
Shevgaon,SUGARCANE,0.879812738
Shevgaon,SUGARCANE,0.830689878
Shevgaon,SUGARCANE,0.918640333
Shevgaon,SUGARCANE,0.755295469
Shevgaon,SUGARCANE,0.989061169
Shevgaon,SUGARCANE,0.947770702
Shevgaon,SUGARCANE,0.885714679
Shevgaon,SUGARCANE,0.937799992
Shevgaon,SUGARCANE,0.89411274
Shevgaon,SUGARCANE,0.933152931
Shevgaon,SUGARCANE,0.82369297
Shevgaon,SUGARCANE,0.891980936
Shevgaon,SUGARCANE,0.787230271
Shevgaon,SUGARCANE,0.704673077
Shevgaon,SUGARCANE,0.783873231
Shevgaon,SUGARCANE,0.830399321
Shevgaon,SUGARCANE,0.787467268
Shevgaon,SUGARCANE,0.739354348
Shevgaon,SUGARCANE,0.742601106
Shevgaon,SUGARCANE,0.914714158
Shevgaon,SUGARCANE,0.912158768
Shevgaon,SUGARCANE,0.984807255
Shevgaon,SUGARCANE,0.968555853
Shevgaon,SUGARCANE,0.868764562
Shevgaon,SUGARCANE,0.874411083
Shevgaon,SUGARCANE,0.900412841
Shevgaon,SUGARCANE,0.771232576
Shevgaon,SUGARCANE,0.761670173
Shevgaon,SUGARCANE,0.864199677
Shevgaon,SUGARCANE,0.982870518
Shevgaon,SUGARCANE,0.825027317
Shevgaon,SUGARCANE,0.952143646
Shevgaon,SUGARCANE,0.762381295
Shevgaon,SUGARCANE,0.77114529
Shevgaon,SUGARCANE,0.729266052
Shevgaon,SUGARCANE,0.827059153
Shevgaon,SUGARCANE,0.975159026
Shevgaon,SUGARCANE,0.840788758
Shevgaon,SUGARCANE,0.954492349
Shevgaon,SUGARCANE,0.712036563
Shevgaon,SUGARCANE,0.890754227
Shevgaon,SUGARCANE,0.844204779
Shevgaon,SUGARCANE,0.858191898
Shevgaon,SUGARCANE,0.771544662
Shevgaon,SUGARCANE,0.703642039
Shevgaon,SUGARCANE,0.796663389
Shevgaon,SUGARCANE,0.935887418
Shevgaon,SUGARCANE,0.881414173
Shevgaon,SUGARCANE,0.932611454
Shevgaon,SUGARCANE,0.875853946
Shevgaon,SUGARCANE,0.795788774
Shevgaon,SUGARCANE,0.902655711
Shevgaon,SUGARCANE,0.759827196
Shevgaon,SUGARCANE,0.746774779
Shevgaon,SUGARCANE,0.792476571
Shevgaon,SUGARCANE,0.866684516
Shevgaon,SUGARCANE,0.815787601
Shevgaon,SUGARCANE,0.806948521
Shevgaon,SUGARCANE,0.746892821
Shevgaon,SUGARCANE,0.883176413
Shevgaon,SUGARCANE,0.817824834
Shevgaon,SUGARCANE,0.996780195
Shevgaon,SUGARCANE,0.721966497
Shevgaon,SUGARCANE,0.761969568
Shevgaon,SUGARCANE,0.724945074
Shevgaon,SUGARCANE,0.876726152
Shevgaon,SUGARCANE,0.917483431
Shevgaon,SUGARCANE,0.862843812
Shevgaon,SUGARCANE,0.997563472
Shevgaon,SUGARCANE,0.815875733
Shevgaon,SUGARCANE,0.983421713
Shevgaon,SUGARCANE,0.791819585
Shevgaon,SUGARCANE,0.778184299
Shevgaon,SUGARCANE,0.838284447
Shevgaon,SUGARCANE,0.747423545
Shevgaon,SUGARCANE,0.751018761
Shevgaon,SUGARCANE,0.977262916
Shevgaon,SUGARCANE,0.972167758
Shevgaon,SUGARCANE,0.992082873
Shevgaon,SUGARCANE,0.795046964
Shevgaon,SUGARCANE,0.758911233
Shevgaon,SUGARCANE,0.984826539
Shevgaon,SUGARCANE,0.752237883
Shevgaon,SUGARCANE,0.766709518
Shevgaon,SUGARCANE,0.977768356
Shevgaon,SUGARCANE,0.701770294
Shevgaon,SUGARCANE,0.870289818
Shevgaon,SUGARCANE,0.739838019
Shevgaon,SUGARCANE,0.879773664
Shevgaon,SUGARCANE,0.938226539
Shevgaon,SUGARCANE,0.982839451
Shevgaon,SUGARCANE,0.872499075
Shevgaon,SUGARCANE,0.743984845
Shevgaon,SUGARCANE,0.981672883
Shevgaon,SUGARCANE,0.986598515
Shevgaon,SUGARCANE,0.85856848
Shevgaon,SUGARCANE,0.932691486
Shevgaon,SUGARCANE,0.785631701
Shevgaon,SUGARCANE,0.961604632
Shevgaon,SUGARCANE,0.75829223
Shevgaon,SUGARCANE,0.75794816
Shevgaon,SUGARCANE,0.8331029
Shevgaon,SUGARCANE,0.703247161
Shevgaon,SUGARCANE,0.80618691
Shevgaon,SUGARCANE,0.910121775
Shevgaon,SUGARCANE,0.8654769
Shevgaon,SUGARCANE,0.7921948
Shevgaon,SUGARCANE,0.957934796
Shevgaon,SUGARCANE,0.94481566
Shevgaon,SUGARCANE,0.976334472
Shevgaon,SUGARCANE,0.809003769
Shevgaon,SUGARCANE,0.709770104
Shevgaon,SUGARCANE,0.701928053
Shevgaon,SUGARCANE,0.812619121
Shevgaon,SUGARCANE,0.788680327
Shevgaon,SUGARCANE,0.965182163
Shevgaon,SUGARCANE,0.844001981
Shevgaon,SUGARCANE,0.747941799
Shevgaon,SUGARCANE,0.798301258
Shevgaon,SUGARCANE,0.803304093
Shevgaon,SUGARCANE,0.7102134
Shevgaon,SUGARCANE,0.736546789
Shevgaon,SUGARCANE,0.740270537
Shevgaon,SUGARCANE,0.736045369
Shevgaon,SUGARCANE,0.745431224
Shevgaon,SUGARCANE,0.800103306
Shevgaon,SUGARCANE,0.731235919
Shevgaon,SUGARCANE,0.705500538
Shevgaon,SUGARCANE,0.979837116
Shevgaon,SUGARCANE,0.785756858
Shevgaon,SUGARCANE,0.77480248
Shevgaon,SUGARCANE,0.766350692
Shevgaon,SUGARCANE,0.829784388
Shevgaon,SUGARCANE,0.767957901
Shevgaon,SUGARCANE,0.989955496
Shevgaon,SUGARCANE,0.974997053
Shevgaon,SUGARCANE,0.870133737
Shevgaon,SUGARCANE,0.937455238
Shevgaon,SUGARCANE,0.745454764
Pathardi,SUGARCANE,0.714483924
Pathardi,SUGARCANE,0.955310937
Pathardi,SUGARCANE,0.926419444
Pathardi,SUGARCANE,0.970198922
Pathardi,SUGARCANE,0.840567402
Pathardi,SUGARCANE,0.78967703
Pathardi,SUGARCANE,0.941670469
Pathardi,SUGARCANE,0.70852836
Pathardi,SUGARCANE,0.91950465
Pathardi,SUGARCANE,0.784346252
Pathardi,SUGARCANE,0.98825904
Pathardi,SUGARCANE,0.837034096
Pathardi,SUGARCANE,0.971722165
Pathardi,SUGARCANE,0.986565644
Pathardi,SUGARCANE,0.941642118
Pathardi,SUGARCANE,0.842436815
Pathardi,SUGARCANE,0.80984716
Pathardi,SUGARCANE,0.905871078
Pathardi,SUGARCANE,0.813026878
Pathardi,SUGARCANE,0.866006468
Pathardi,SUGARCANE,0.925984443
Pathardi,SUGARCANE,0.748132541
Pathardi,SUGARCANE,0.86961357
Pathardi,SUGARCANE,0.985739994
Pathardi,SUGARCANE,0.854671362
Pathardi,SUGARCANE,0.84339506
Pathardi,SUGARCANE,0.971399213
Pathardi,SUGARCANE,0.87386077
Pathardi,SUGARCANE,0.812800301
Pathardi,SUGARCANE,0.974377772
Pathardi,SUGARCANE,0.741234376
Pathardi,SUGARCANE,0.938621696
Pathardi,SUGARCANE,0.756690093
Pathardi,SUGARCANE,0.732464781
Pathardi,SUGARCANE,0.917644119
Pathardi,SUGARCANE,0.736556935
Pathardi,SUGARCANE,0.808647178
Pathardi,SUGARCANE,0.737836314
Pathardi,SUGARCANE,0.881225098
Pathardi,SUGARCANE,0.839147412
Pathardi,SUGARCANE,0.951539185
Pathardi,SUGARCANE,0.99614393
Pathardi,SUGARCANE,0.790991761
Pathardi,SUGARCANE,0.888705544
Pathardi,SUGARCANE,0.967634131
Pathardi,SUGARCANE,0.795780989
Pathardi,SUGARCANE,0.874661159
Pathardi,SUGARCANE,0.944716701
Pathardi,SUGARCANE,0.729532622
Pathardi,SUGARCANE,0.942635117
Pathardi,SUGARCANE,0.734597474
Pathardi,SUGARCANE,0.884644945
Pathardi,SUGARCANE,0.737682788
Pathardi,SUGARCANE,0.955113211
Pathardi,SUGARCANE,0.959641247
Pathardi,SUGARCANE,0.776191888
Pathardi,SUGARCANE,0.854341966
Pathardi,SUGARCANE,0.730240654
Pathardi,SUGARCANE,0.946942813
Pathardi,SUGARCANE,0.857943319
Pathardi,SUGARCANE,0.992334811
Pathardi,SUGARCANE,0.80457133
Pathardi,SUGARCANE,0.803470138
Pathardi,SUGARCANE,0.739535555
Pathardi,SUGARCANE,0.784151174
Pathardi,SUGARCANE,0.964020739
Pathardi,SUGARCANE,0.81169869
Pathardi,SUGARCANE,0.794164168
Pathardi,SUGARCANE,0.867987912
Pathardi,SUGARCANE,0.766067606
Pathardi,SUGARCANE,0.821633568
Pathardi,SUGARCANE,0.778960405
Pathardi,SUGARCANE,0.703495684
Pathardi,SUGARCANE,0.98334481
Pathardi,SUGARCANE,0.761805411
Pathardi,SUGARCANE,0.87800565
Pathardi,SUGARCANE,0.833849861
Pathardi,SUGARCANE,0.757714893
Pathardi,SUGARCANE,0.816059868
Pathardi,SUGARCANE,0.965433293
Pathardi,SUGARCANE,0.898156421
Pathardi,SUGARCANE,0.920272499
Pathardi,SUGARCANE,0.943108942
Pathardi,SUGARCANE,0.906807659
Pathardi,SUGARCANE,0.783460551
Pathardi,SUGARCANE,0.980804054
Pathardi,SUGARCANE,0.736353798
Pathardi,SUGARCANE,0.739233046
Pathardi,SUGARCANE,0.882557543
Pathardi,SUGARCANE,0.902896353
Pathardi,SUGARCANE,0.782325472
Pathardi,SUGARCANE,0.772367638
Pathardi,SUGARCANE,0.755886144
Pathardi,SUGARCANE,0.859862405
Pathardi,SUGARCANE,0.845567349
Pathardi,SUGARCANE,0.945669228
Pathardi,SUGARCANE,0.716795122
Pathardi,SUGARCANE,0.894557158
Pathardi,SUGARCANE,0.910152177
Pathardi,SUGARCANE,0.989721136
Pathardi,SUGARCANE,0.729816907
Pathardi,SUGARCANE,0.914489773
Pathardi,SUGARCANE,0.842114933
Pathardi,SUGARCANE,0.763595564
Pathardi,SUGARCANE,0.923014825
Pathardi,SUGARCANE,0.823136141
Pathardi,SUGARCANE,0.963395982
Pathardi,SUGARCANE,0.903396171
Pathardi,SUGARCANE,0.808805159
Pathardi,SUGARCANE,0.881174902
Pathardi,SUGARCANE,0.949028812
Pathardi,SUGARCANE,0.984721688
Pathardi,SUGARCANE,0.899217952
Pathardi,SUGARCANE,0.768955422
Pathardi,SUGARCANE,0.99366366
Pathardi,SUGARCANE,0.846769917
Pathardi,SUGARCANE,0.921464827
Pathardi,SUGARCANE,0.715858284
Pathardi,SUGARCANE,0.753924435
Pathardi,SUGARCANE,0.705173065
Pathardi,SUGARCANE,0.988177093
Pathardi,SUGARCANE,0.860003308
Pathardi,SUGARCANE,0.937807816
Pathardi,SUGARCANE,0.95357603
Pathardi,SUGARCANE,0.771558946
Pathardi,SUGARCANE,0.887629782
Pathardi,SUGARCANE,0.9759351
Pathardi,SUGARCANE,0.814042633
Pathardi,SUGARCANE,0.973693628
Pathardi,SUGARCANE,0.955108317
Pathardi,SUGARCANE,0.76847329
Pathardi,SUGARCANE,0.749539342
Pathardi,SUGARCANE,0.846096448
Pathardi,SUGARCANE,0.828911211
Pathardi,SUGARCANE,0.807391088
Pathardi,SUGARCANE,0.825482711
Pathardi,SUGARCANE,0.84216278
Pathardi,SUGARCANE,0.862964454
Pathardi,SUGARCANE,0.833540268
Pathardi,SUGARCANE,0.76286406
Pathardi,SUGARCANE,0.953335605
Pathardi,SUGARCANE,0.87867439
Pathardi,SUGARCANE,0.961871113
Pathardi,SUGARCANE,0.91176801
Pathardi,SUGARCANE,0.769034572
Pathardi,SUGARCANE,0.776976706
Pathardi,SUGARCANE,0.931742478
Pathardi,SUGARCANE,0.80300981
Pathardi,SUGARCANE,0.960272376
Pathardi,SUGARCANE,0.984756862
Pathardi,SUGARCANE,0.71054127
Pathardi,SUGARCANE,0.752955744
Pathardi,SUGARCANE,0.900876309
Pathardi,SUGARCANE,0.92711668
Pathardi,SUGARCANE,0.733995465
Pathardi,SUGARCANE,0.763307185
Pathardi,SUGARCANE,0.917927506
Pathardi,SUGARCANE,0.767319433
Pathardi,SUGARCANE,0.766151119
Pathardi,SUGARCANE,0.827175219
Pathardi,SUGARCANE,0.868784612
Pathardi,SUGARCANE,0.97183365
Pathardi,SUGARCANE,0.830672018
Pathardi,SUGARCANE,0.824535247
Pathardi,SUGARCANE,0.83676034
Pathardi,SUGARCANE,0.946420409
Pathardi,SUGARCANE,0.903728762
Pathardi,SUGARCANE,0.700818612
Pathardi,SUGARCANE,0.973012179
Pathardi,SUGARCANE,0.836204176
Pathardi,SUGARCANE,0.943293447
Pathardi,SUGARCANE,0.763249075
Pathardi,SUGARCANE,0.832858723
Pathardi,SUGARCANE,0.991429506
Pathardi,SUGARCANE,0.797349733
Pathardi,SUGARCANE,0.837533516
Pathardi,SUGARCANE,0.786259684
Pathardi,SUGARCANE,0.910446135
Pathardi,SUGARCANE,0.972576359
Pathardi,SUGARCANE,0.878400542
Pathardi,SUGARCANE,0.973779513
Pathardi,SUGARCANE,0.870840273
Pathardi,SUGARCANE,0.754794453
Pathardi,SUGARCANE,0.970813123
Pathardi,SUGARCANE,0.818542655
Pathardi,SUGARCANE,0.874343722
Pathardi,SUGARCANE,0.789894235
Pathardi,SUGARCANE,0.75039934
Pathardi,SUGARCANE,0.98414882
Pathardi,SUGARCANE,0.714385693
Pathardi,SUGARCANE,0.719349876
Pathardi,SUGARCANE,0.747431537
Pathardi,SUGARCANE,0.936776796
Pathardi,SUGARCANE,0.969168377
Pathardi,SUGARCANE,0.954869982
Pathardi,SUGARCANE,0.940623337
Pathardi,SUGARCANE,0.900180165
Pathardi,SUGARCANE,0.919846453
Pathardi,SUGARCANE,0.750667803
Pathardi,SUGARCANE,0.78977413
Pathardi,SUGARCANE,0.91083471
Pathardi,SUGARCANE,0.70964019
Pathardi,SUGARCANE,0.939016769
Pathardi,SUGARCANE,0.842218449
Pathardi,SUGARCANE,0.970257125
Pathardi,SUGARCANE,0.785240118
Pathardi,SUGARCANE,0.735296018
Pathardi,SUGARCANE,0.753635363
Pathardi,SUGARCANE,0.836924729
Pathardi,SUGARCANE,0.878699608
Pathardi,SUGARCANE,0.902990822
Pathardi,SUGARCANE,0.850615208
Nagar,SUGARCANE,0.952782053
Nagar,SUGARCANE,0.829703732
Nagar,SUGARCANE,0.820730446
Nagar,SUGARCANE,0.900054194
Nagar,SUGARCANE,0.989107114
Nagar,SUGARCANE,0.740535652
Nagar,SUGARCANE,0.787050592
Nagar,SUGARCANE,0.715358673
Nagar,SUGARCANE,0.929537773
Nagar,SUGARCANE,0.740544047
Nagar,SUGARCANE,0.822899205
Nagar,SUGARCANE,0.734681287
Nagar,SUGARCANE,0.708823886
Nagar,SUGARCANE,0.742965265
Nagar,SUGARCANE,0.900104422
Nagar,SUGARCANE,0.974197757
Nagar,SUGARCANE,0.826655084
Nagar,SUGARCANE,0.706529148
Nagar,SUGARCANE,0.891115293
Nagar,SUGARCANE,0.946700148
Nagar,SUGARCANE,0.868209556
Nagar,SUGARCANE,0.787271931
Nagar,SUGARCANE,0.8443055
Nagar,SUGARCANE,0.940488586
Nagar,SUGARCANE,0.735077728
Nagar,SUGARCANE,0.718955065
Nagar,SUGARCANE,0.855382562
Nagar,SUGARCANE,0.798070413
Nagar,SUGARCANE,0.880875519
Nagar,SUGARCANE,0.700565057
Nagar,SUGARCANE,0.906738935
Nagar,SUGARCANE,0.724237983
Nagar,SUGARCANE,0.826552093
Nagar,SUGARCANE,0.795480366
Nagar,SUGARCANE,0.977415421
Nagar,SUGARCANE,0.854571322
Nagar,SUGARCANE,0.988255407
Nagar,SUGARCANE,0.835370875
Nagar,SUGARCANE,0.909599526
Nagar,SUGARCANE,0.932908015
Nagar,SUGARCANE,0.733580698
Nagar,SUGARCANE,0.835047438
Nagar,SUGARCANE,0.820448781
Nagar,SUGARCANE,0.914029614
Nagar,SUGARCANE,0.835941152
Nagar,SUGARCANE,0.952677689
Nagar,SUGARCANE,0.759425341
Nagar,SUGARCANE,0.862182871
Nagar,SUGARCANE,0.891017861
Nagar,SUGARCANE,0.874479105
Nagar,SUGARCANE,0.968032004
Nagar,SUGARCANE,0.824152567
Nagar,SUGARCANE,0.815138558
Nagar,SUGARCANE,0.849473388
Nagar,SUGARCANE,0.965038062
Nagar,SUGARCANE,0.979334878
Nagar,SUGARCANE,0.764489562
Nagar,SUGARCANE,0.91049831
Nagar,SUGARCANE,0.791024298
Nagar,SUGARCANE,0.90811598
Nagar,SUGARCANE,0.800173905
Nagar,SUGARCANE,0.828789389
Nagar,SUGARCANE,0.858831761
Nagar,SUGARCANE,0.757767981
Nagar,SUGARCANE,0.745497386
Nagar,SUGARCANE,0.828204968
Nagar,SUGARCANE,0.941932246
Nagar,SUGARCANE,0.863971758
Nagar,SUGARCANE,0.920426475
Nagar,SUGARCANE,0.867907629
Nagar,SUGARCANE,0.746814046
Nagar,SUGARCANE,0.99194652
Nagar,SUGARCANE,0.966134964
Nagar,SUGARCANE,0.723867721
Nagar,SUGARCANE,0.868341605
Nagar,SUGARCANE,0.710589111
Nagar,SUGARCANE,0.730739831
Nagar,SUGARCANE,0.808449681
Nagar,SUGARCANE,0.7717583
Nagar,SUGARCANE,0.859517868
Nagar,SUGARCANE,0.834387939
Nagar,SUGARCANE,0.71819261
Nagar,SUGARCANE,0.912018575
Nagar,SUGARCANE,0.85037158
Nagar,SUGARCANE,0.779800718
Nagar,SUGARCANE,0.772281361
Nagar,SUGARCANE,0.861379255
Nagar,SUGARCANE,0.829389612
Nagar,SUGARCANE,0.904552379
Nagar,SUGARCANE,0.967315033
Nagar,SUGARCANE,0.840350556
Nagar,SUGARCANE,0.718234323
Nagar,SUGARCANE,0.80728762
Nagar,SUGARCANE,0.935680479
Nagar,SUGARCANE,0.724408415
Nagar,SUGARCANE,0.71197881
Nagar,SUGARCANE,0.747038135
Nagar,SUGARCANE,0.749486341
Nagar,SUGARCANE,0.756618646
Nagar,SUGARCANE,0.913317164
Nagar,SUGARCANE,0.783996052
Nagar,SUGARCANE,0.93125388
Nagar,SUGARCANE,0.79117073
Nagar,SUGARCANE,0.800979855
Nagar,SUGARCANE,0.800295113
Nagar,SUGARCANE,0.728937235
Nagar,SUGARCANE,0.704848659
Nagar,SUGARCANE,0.812802583
Nagar,SUGARCANE,0.73125948
Nagar,SUGARCANE,0.865941606
Nagar,SUGARCANE,0.73630116
Nagar,SUGARCANE,0.799840053
Nagar,SUGARCANE,0.891119834
Nagar,SUGARCANE,0.795131487
Nagar,SUGARCANE,0.965254583
Nagar,SUGARCANE,0.952613626
Nagar,SUGARCANE,0.941829596
Nagar,SUGARCANE,0.727381187
Nagar,SUGARCANE,0.89053939
Nagar,SUGARCANE,0.76567361
Nagar,SUGARCANE,0.726766689
Nagar,SUGARCANE,0.713788026
Nagar,SUGARCANE,0.765410772
Nagar,SUGARCANE,0.985136317
Nagar,SUGARCANE,0.876710032
Nagar,SUGARCANE,0.788246449
Nagar,SUGARCANE,0.799860629
Nagar,SUGARCANE,0.715791738
Nagar,SUGARCANE,0.92646529
Nagar,SUGARCANE,0.756728608
Nagar,SUGARCANE,0.753656255
Nagar,SUGARCANE,0.9877348
Nagar,SUGARCANE,0.996861867
Nagar,SUGARCANE,0.946771083
Nagar,SUGARCANE,0.897820954
Nagar,SUGARCANE,0.949613906
Nagar,SUGARCANE,0.982760582
Nagar,SUGARCANE,0.838977171
Nagar,SUGARCANE,0.874484474
Rahuri,SUGARCANE,0.865308753
Rahuri,SUGARCANE,0.809570274
Rahuri,SUGARCANE,0.975715489
Rahuri,SUGARCANE,0.875247864
Rahuri,SUGARCANE,0.945769865
Rahuri,SUGARCANE,0.909198407
Rahuri,SUGARCANE,0.727566605
Rahuri,SUGARCANE,0.87372205
Rahuri,SUGARCANE,0.732178046
Rahuri,SUGARCANE,0.707447622
Rahuri,SUGARCANE,0.909976924
Rahuri,SUGARCANE,0.927947381
Rahuri,SUGARCANE,0.729581849
Rahuri,SUGARCANE,0.779643007
Rahuri,SUGARCANE,0.780997289
Rahuri,SUGARCANE,0.926154846
Rahuri,SUGARCANE,0.884976234
Rahuri,SUGARCANE,0.713420302
Rahuri,SUGARCANE,0.742486856
Rahuri,SUGARCANE,0.706483927
Rahuri,SUGARCANE,0.831525439
Rahuri,SUGARCANE,0.83945208
Rahuri,SUGARCANE,0.81130808
Rahuri,SUGARCANE,0.732025892
Rahuri,SUGARCANE,0.85172759
Rahuri,SUGARCANE,0.982301633
Rahuri,SUGARCANE,0.936103918
Rahuri,SUGARCANE,0.892957761
